location,campus,date,day_of_week,meal_period,category,item
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,PASTA STATION,BUILD YOUR OWN OMELET
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,CTO MASTER,BUILD YOUR OWN OMELET
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,PLAIN GREEK CHOBANI YOGURT
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,STRAWBERRY YOGURT
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,VANILLA YOGURT
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,COTTAGE CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,GRANOLA OATS & HONEY
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,CRAISINS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,RAISINS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,PUMPKIN SEEDS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,YOGURT BAR,SUNFLOWER SEEDS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SPRING MIX GREENS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CHOPPED ROMAINE LETTUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SHREDDED RED CABBAGE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CHERRY TOMATOES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,TOMATO WEDGES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CUCUMBERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,BROCCOLI FLORETS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CAULIFLOWER FLORETS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SHREDDED CARROTS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CHOPPED SWEET RED PEPPERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,BABY CORN
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CORN KERNELS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SLICED BEETS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,ARTICHOKE HEARTS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CROUTONS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,HARDBOILED EGGS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,WHITE CANNELLINI BEAN
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,KIDNEY BEANS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CHICKPEAS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SEASONED BLACK BEANS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SHREDDED CHEDDAR  CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,CRUMBLED FETA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,KALAMATA OLIVES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,WHOLE BLACK PITTED OLIVES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,RIPE SLICED OLIVES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,PICKLE CHIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,PEPPERONCINI PEPPERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,MARINATED ARTICHOKE HEARTS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD BAR,WASABI PEAS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,BALSAMIC VINEGAR
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,CAESAR DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,GOLDEN ITALIAN DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,RANCH DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,RASPBERRY VINAGRETTE DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,BALSAMIC VINAIGRETTE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,SALAD DRESSINGS,BLUE CHEESE DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,GRANNY SMITH APPLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,RED DELICIOUS APPLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,BANANAS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,WHOLE ORANGES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,RED GRAPEFRUIT
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,STRAWBERRIES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,GREEN SEEDLESS GRAPES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,RED SEEDLESS  GRAPES
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,WATERMELON
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,CUT HONEYDEW MELON
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,CUT PINEAPPLE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,FRESH FRUIT,CUT CANTELOUPE
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,ENGLISH MUFFIN
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,PANINI BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,PITA BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,SLICED PUMPERNICKEL BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,SLICED RYE BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,SLICED WHOLE WHEAT BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,SLICED WHITE BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,VARIETY WRAPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Lunch,BREADS,MEDIUM KAISER ROLL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,CHEESY BAKED PUMPKIN PASTA W/ KALE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SOUPS,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,CHEESY BAKED PUMPKIN PASTA W/ KALE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,DELI BAR ENTREE,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,CHEESY BAKED PUMPKIN PASTA W/ KALE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,ENTREES,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,CHEESY BAKED PUMPKIN PASTA W/ KALE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,COOK TO ORDER BAR,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,CHEESY BAKED PUMPKIN PASTA W/ KALE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PIZZA & PASTA,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,CHEESY BAKED PUMPKIN PASTA W/ KALE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,PASTA STATION,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,CHEESE PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,CHEESY BAKED PUMPKIN PASTA W/ KALE
